Start Time,End Time,Sentence,Translation,Emotion_fine,Emotion_core,Intensity
1900-01-01 00:46:15.640000,1900-01-01 00:46:18.640000,"Jij zei tegen mij, aardgas komt voor secretarissedag.","You said to me, natural gas comes before Secretary's Day.",confusion,neutral,mild
1900-01-01 00:46:18.640000,1900-01-01 00:46:21.640000,Geef dat nog even door. Dat zei jij.,Pass that on for a moment. You said that.,reminder,neutral,neutral
1900-01-01 00:46:21.640000,1900-01-01 00:46:24.640000,Dit was toch aardgasreserves? Ja.,"This was natural gas reserves, right? Yes.",confirmation,neutral,neutral
1900-01-01 00:46:24.640000,1900-01-01 00:46:28.640000,Eigenlijk komt het erop neer dat we bij een opdracht van de tijdrit...,"Actually, it comes down to the fact that with a time trial assignment...",reflection,neutral,neutral
1900-01-01 00:46:28.640000,1900-01-01 00:46:30.640000,beter hadden moeten kijken.,should have looked better.,regret,sadness,mild
1900-01-01 00:46:30.640000,1900-01-01 00:46:33.640000,En bij deze opdracht hadden we beter moeten luisteren.,"And with this assignment, we should have listened better.",regret,sadness,mild
1900-01-01 00:46:33.640000,1900-01-01 00:46:36.640000,We kunnen dus echt gewoon helemaal niks.,We really just can't do anything at all.,hopelessness,sadness,intense
1900-01-01 00:46:39.640000,1900-01-01 00:46:41.640000,TV Gelderland 2021,TV Gelderland 2021,neutrality,neutral,neutral
1900-01-01 00:46:45.800000,1900-01-01 00:46:52.800000,MUZIEK,MUSIC,neutrality,neutral,neutral
1900-01-01 00:46:52.800000,1900-01-01 00:46:54.800000,Tijd voor de test.,Time for the test.,anticipation,surprise,mild
1900-01-01 00:46:55.780000,1900-01-01 00:46:59.780000,Twintig vragen over de identiteit in het doen en laten van de mol.,Twenty questions about the identity in the actions and behavior of the mole.,curiosity,neutral,mild
1900-01-01 00:46:59.800000,1900-01-01 00:47:02.800000,"Degene die het minst weet, ligt uit het spel.",The one who knows the least is out of the game.,resignation,sadness,mild
1900-01-01 00:47:03.780000,1900-01-01 00:47:06.800000,Behalve de mol. Die hoeft nooit naar huis.,Except for the mole. He never has to go home.,exclusion,neutral,neutral
1900-01-01 00:47:08.800000,1900-01-01 00:47:10.800000,Ik vind dit een hele spannende test.,I find this a very exciting test.,anticipation,fear,moderate
1900-01-01 00:47:10.800000,1900-01-01 00:47:13.800000,Omdat ik een nieuwe strategie ga proberen.,Because I am going to try a new strategy.,anticipation,happiness,mild
1900-01-01 00:47:13.800000,1900-01-01 00:47:16.800000,Ik neem ook wat nieuwe mensen mee die ik verdenk...,I'm also bringing some new people whom I suspect...,suspicion,fear,moderate
1900-01-01 00:47:16.800000,1900-01-01 00:47:19.800000,die ik daarvoor niet heb gebruikt in de test.,which I did not use for that in the test.,uncertainty,neutral,neutral
1900-01-01 00:47:19.800000,1900-01-01 00:47:23.800000,"Als ik me daarmee in mijn vingers snijd, zou het zomaar kunnen zijn...","If I cut my fingers with that, it could just happen...",apprehension,fear,mild
1900-01-01 00:47:23.800000,1900-01-01 00:47:25.800000,dat het afgelopen is voor me.,that it's over for me.,resignation,sadness,moderate
1900-01-01 00:47:25.800000,1900-01-01 00:47:27.800000,"Spreiden, spreiden, spreiden.","Spread, spread, spread.",insistence,neutral,moderate
1900-01-01 00:47:27.800000,1900-01-01 00:47:31.800000,"Het is een ontzettend cliché, maar het is het enige wat je kan helpen.","It is an incredible cliché, but it is the only thing that can help you.",resignation,sadness,mild
1900-01-01 00:47:31.800000,1900-01-01 00:47:33.800000,En snel die test maken.,And quickly take that test.,impatience,anger,moderate
1900-01-01 00:47:33.800000,1900-01-01 00:47:37.800000,Ik vind het nog te vroeg om op twee kandidaten te gaan zitten.,I think it's still too early to focus on two candidates.,hesitation,fear,mild
1900-01-01 00:47:37.800000,1900-01-01 00:47:39.800000,Namelijk Klaas en Tim.,Namely Klaas and Tim.,neutrality,neutral,neutral
1900-01-01 00:47:39.800000,1900-01-01 00:47:41.800000,Allebei nog met dezelfde redenen.,Both still for the same reasons.,resignation,neutral,neutral
1900-01-01 00:47:41.800000,1900-01-01 00:47:43.800000,Intuïtie.,Intuition.,curiosity,neutral,neutral
1900-01-01 00:47:43.800000,1900-01-01 00:47:46.800000,Tim staat hoog op mijn lijstje. Is niet heel veranderd.,Tim is high on my list. Hasn't changed much.,preference,neutral,neutral
1900-01-01 00:47:46.800000,1900-01-01 00:47:47.800000,Annemieke ook.,Annemieke too.,inclusion,neutral,neutral
1900-01-01 00:47:47.800000,1900-01-01 00:47:50.800000,Ik kan Taak ook net zo goed weer erbij schuiven.,I might as well add Task back in again.,resignation,sadness,mild
1900-01-01 00:47:50.800000,1900-01-01 00:47:53.800000,Want het ging vandaag ook weer alle kanten op.,Because today it went in all directions again.,confusion,surprise,moderate
1900-01-01 00:47:53.800000,1900-01-01 00:47:57.800000,Waarom heeft hij ons niet even gewaarschuwd waar de antwoorden waren?,Why didn't he even warn us where the answers were?,annoyance,anger,moderate
1900-01-01 00:48:04.800000,1900-01-01 00:48:06.800000,Een aantal mensen heb ik al weg kunnen strepen.,I have already been able to cross off a number of people.,relief,happiness,mild
1900-01-01 00:48:06.800000,1900-01-01 00:48:10.800000,Tim haalt keer op keer vrijwel nooit geld binnen.,Tim almost never brings in any money time and again.,disappointment,sadness,moderate
1900-01-01 00:48:10.800000,1900-01-01 00:48:12.800000,"Trouwens, gewoon helemaal nooit geld binnen.","By the way, just never any money coming in at all.",frustration,sadness,moderate
1900-01-01 00:48:12.800000,1900-01-01 00:48:16.800000,Dus uiteindelijk is het een beetje raar hoe alles loopt met hem.,So in the end it's a bit strange how everything is going with him.,confusion,surprise,mild
1900-01-01 00:48:16.800000,1900-01-01 00:48:18.800000,En ik heb hem nog niet weg kunnen strepen.,And I haven't been able to cross it off yet.,frustration,sadness,mild
1900-01-01 00:48:18.800000,1900-01-01 00:48:20.800000,Dus staat hij op mijn verdachte lijstje.,So he's on my suspect list.,suspicion,fear,mild
1900-01-01 00:48:22.800000,1900-01-01 00:48:25.800000,"Ik blijf, omdat ik toch al vier ronden door ben...","I stay, because I have already made it through four rounds...",resignation,neutral,mild
1900-01-01 00:48:25.800000,1900-01-01 00:48:30.800000,bij mijn twee mollen die ook die vier rondes hebben overleefd.,with my two moles who also survived those four rounds.,pride,happiness,mild
1900-01-01 00:48:30.800000,1900-01-01 00:48:31.800000,Namelijk Rob en Klaas.,Namely Rob and Klaas.,neutrality,neutral,neutral
1900-01-01 00:48:31.800000,1900-01-01 00:48:34.800000,En voor de zekere trek een paar vragen op Tim invullen.,"And for certainty, fill in a few questions about Tim.",preparation,neutral,neutral
1900-01-01 00:48:34.800000,1900-01-01 00:48:36.800000,Want je weet me nooit.,Because you never know me.,alienation,sadness,moderate
1900-01-01 00:48:36.800000,1900-01-01 00:48:38.800000,Mijn verdenkingen zijn als vol.,My suspicions are as follows.,suspicion,fear,mild
1900-01-01 00:48:38.800000,1900-01-01 00:48:40.800000,Ergens staat Cecile nog in de top drie.,"Somewhere, Cecile is still in the top three.",pride,happiness,mild
1900-01-01 00:48:40.800000,1900-01-01 00:48:43.800000,Want Cecile brengt altijd nul euro in het laatje.,Because Cecile always brings in zero euros.,resentment,anger,moderate
1900-01-01 00:48:43.800000,1900-01-01 00:48:46.800000,In datzelfde groepje zou kunnen zitten Marjolein.,Marjolein could be in that same group.,speculation,neutral,neutral
1900-01-01 00:48:46.800000,1900-01-01 00:48:50.800000,Want Marjolein brengt over het algemeen ook nul euro binnen.,Because Marjolein generally also brings in zero euros.,resentment,anger,moderate
1900-01-01 00:48:50.800000,1900-01-01 00:48:53.800000,En Klaas doet z'n best om ook te blenden.,And Klaas is doing his best to blend in as well.,effort,neutral,mild
1900-01-01 00:48:53.800000,1900-01-01 00:48:55.800000,En dan heeft hij weer een goed verhaal.,And then he has a good story again.,appreciation,happiness,mild
1900-01-01 00:48:55.800000,1900-01-01 00:48:58.800000,En hij brengt ook wel euro's in de pot.,And he also brings some euros into the pot.,appreciation,happiness,mild
1900-01-01 00:48:58.800000,1900-01-01 00:49:00.800000,"Maar hij fixte er ook wel weer uit, hoor.","But he did manage to fix it again, you know.",reassurance,happiness,mild
1900-01-01 00:49:00.800000,1900-01-01 00:49:03.800000,Ik heb tot nu toe over drie A4 gespreid.,I have spread it over three A4 pages so far.,progress,neutral,neutral
1900-01-01 00:49:03.800000,1900-01-01 00:49:06.800000,Durf ik het aan om te gaan spreiden over twee?,Do I dare to spread it over two?,uncertainty,fear,moderate
1900-01-01 00:49:06.800000,1900-01-01 00:49:11.800000,"Nou, in deze aflevering ben ik eigenlijk niet veel wijziger geworden.","Well, in this episode I haven't really become much wiser.",disappointment,sadness,mild
1900-01-01 00:49:11.800000,1900-01-01 00:49:17.800000,Het is mij in ieder geval gelukt om bij mijn mollen in de buurt te zijn.,"In any case, I managed to be near my moles.",satisfaction,happiness,mild
1900-01-01 00:49:21.800000,1900-01-01 00:49:23.800000,Op dit moment denk ik dat ik goed zit.,At this moment I think I'm in a good place.,confidence,happiness,mild
1900-01-01 00:49:23.800000,1900-01-01 00:49:25.800000,Dus ik haal mijn joker nog vast.,So I'm still holding on to my joker.,caution,fear,mild
1900-01-01 00:49:36.800000,1900-01-01 00:49:40.800000,Ik kan me voorstellen dat jullie met een trots gevoel tegenover me zitten.,I can imagine that you are sitting across from me with a feeling of pride.,pride,happiness,mild
1900-01-01 00:49:40.800000,1900-01-01 00:49:42.800000,We zijn over de helft van onze reis.,We are over halfway through our journey.,reflection,neutral,neutral
1900-01-01 00:49:42.800000,1900-01-01 00:49:45.800000,"Dat je hier nog bent, is dus een felicitatie waard.",That you are still here is therefore worth a congratulation.,appreciation,happiness,mild
1900-01-01 00:49:45.800000,1900-01-01 00:49:47.800000,Een mijlpaal.,A milestone.,pride,happiness,mild
1900-01-01 00:49:48.800000,1900-01-01 00:49:53.800000,"Aan de andere kant, er zijn nog maar drie kandidaten afgevallen tot nu toe.","On the other hand, only three candidates have been eliminated so far.",acceptance,neutral,neutral
1900-01-01 00:49:53.800000,1900-01-01 00:49:55.800000,Zo knap is het dus ook weer niet.,So it's not that impressive after all.,dismissiveness,disgust,mild
1900-01-01 00:49:56.800000,1900-01-01 00:50:00.800000,Misschien hebben jullie vooral geluk gehad tot nu toe.,Maybe you have mostly been lucky so far.,doubt,neutral,mild
1900-01-01 00:50:00.800000,1900-01-01 00:50:03.800000,En dat houdt op een gegeven moment op.,"And at a certain point, that stops.",resignation,sadness,mild
1900-01-01 00:50:06.800000,1900-01-01 00:50:08.800000,Zeker in Wie is de Mol?,Certainly in Who is the Mole?,certainty,neutral,mild
1900-01-01 00:50:13.800000,1900-01-01 00:50:15.800000,Misschien nu wel.,Maybe now yes.,uncertainty,neutral,mild
1900-01-01 00:50:15.800000,1900-01-01 00:50:18.800000,"Klaas, ga het zien.","Klaas, go see it.",encouragement,happiness,mild
1900-01-01 00:50:37.800000,1900-01-01 00:50:38.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:50:48.800000,1900-01-01 00:50:50.800000,Aan de meekant.,On the meek side.,uncertainty,neutral,neutral
1900-01-01 00:50:55.800000,1900-01-01 00:50:56.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:51:06.800000,1900-01-01 00:51:07.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:51:26.800000,1900-01-01 00:51:27.800000,Cecile.,Cecile.,neutrality,neutral,neutral
1900-01-01 00:51:27.800000,1900-01-01 00:51:28.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:51:37.800000,1900-01-01 00:51:38.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:51:46.800000,1900-01-01 00:51:47.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:51:48.800000,1900-01-01 00:51:50.800000,Heel veel plezier.,Have lots of fun.,cheerfulness,happiness,mild
1900-01-01 00:51:50.800000,1900-01-01 00:51:52.800000,Good for you girl.,Good for you girl.,encouragement,happiness,mild
1900-01-01 00:51:57.800000,1900-01-01 00:51:58.800000,Rob.,Rob.,neutrality,neutral,neutral
1900-01-01 00:51:59.800000,1900-01-01 00:52:00.800000,Ja.,Yes.,agreement,neutral,neutral
1900-01-01 00:52:07.800000,1900-01-01 00:52:08.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:52:18.800000,1900-01-01 00:52:19.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:52:20.800000,1900-01-01 00:52:21.800000,Goed man!,Good man!,approval,happiness,mild
1900-01-01 00:52:24.800000,1900-01-01 00:52:25.800000,Lekker!,Tasty!,enjoyment,happiness,mild
1900-01-01 00:52:25.800000,1900-01-01 00:52:26.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:52:30.800000,1900-01-01 00:52:32.800000,Twee mannen en één vrouw.,Two men and one woman.,neutrality,neutral,neutral
1900-01-01 00:52:33.800000,1900-01-01 00:52:35.800000,Dames eerst toch?,"Ladies first, right?",courtesy,neutral,mild
1900-01-01 00:52:36.800000,1900-01-01 00:52:37.800000,Ga je lang?,Are you going for long?,curiosity,neutral,mild
1900-01-01 00:52:38.800000,1900-01-01 00:52:39.800000,MUZIEK.,MUSIC.,neutrality,neutral,neutral
1900-01-01 00:52:58.800000,1900-01-01 00:52:59.800000,"Ah, kut!","Ah, shit!",frustration,anger,mild
1900-01-01 00:53:02.800000,1900-01-01 00:53:03.800000,Shit.,Shit.,frustration,anger,mild
1900-01-01 00:53:04.800000,1900-01-01 00:53:05.800000,Goodbye.,Goodbye.,finality,sadness,mild
1900-01-01 00:53:06.800000,1900-01-01 00:53:07.800000,Oeh!,Oeh!,excitement,surprise,mild
1900-01-01 00:53:08.800000,1900-01-01 00:53:10.800000,Is er ook iets gebeurd?,Did something happen?,curiosity,neutral,mild
1900-01-01 00:53:12.800000,1900-01-01 00:53:14.800000,Je mag afscheid nemen.,You may say goodbye.,resignation,sadness,mild
1900-01-01 00:53:17.800000,1900-01-01 00:53:18.800000,Dag lieverd.,Hello darling.,affection,happiness,mild
1900-01-01 00:53:22.800000,1900-01-01 00:53:26.800000,Ik had de avond voor de test nog even met Marleen gesproken.,I had spoken with Marleen the evening before the test.,reminiscence,neutral,neutral
1900-01-01 00:53:26.800000,1900-01-01 00:53:29.800000,Ze dacht dat ze op de goede weg zat.,She thought she was on the right track.,hope,happiness,mild
1900-01-01 00:53:30.800000,1900-01-01 00:53:34.800000,Dus daaruit leid ik nu af dat ze iets te veel op één is gaan zitten.,So from that I now deduce that she has focused a bit too much on one thing.,judgment,neutral,mild
1900-01-01 00:53:34.800000,1900-01-01 00:53:37.800000,En dat is schijnbaar niet de juiste mol.,And apparently that is not the right mole.,disappointment,sadness,mild
1900-01-01 00:53:38.800000,1900-01-01 00:53:40.800000,Veel plezier hè? Dank je wel.,"Have fun, okay? Thank you.",gratitude,happiness,mild
1900-01-01 00:53:40.800000,1900-01-01 00:53:45.800000,"Best wel onverwacht eigenlijk, omdat Marjolein iemand was die alles goed bijhield.","Quite unexpected actually, because Marjolein was someone who kept everything well organized.",bewilderment,surprise,moderate
1900-01-01 00:53:45.800000,1900-01-01 00:53:49.800000,Ik denk dat iedereen de meeste kennis had van anderen.,I think everyone had the most knowledge about others.,reflection,neutral,neutral
1900-01-01 00:53:50.800000,1900-01-01 00:53:52.800000,"Marjolein, ga je mee? Ja.","Marjolein, are you coming along? Yes.",invitation,neutral,neutral
1900-01-01 00:53:52.800000,1900-01-01 00:53:56.800000,Op de een of andere manier is het gewoon misgegaan in de test.,Somehow it just went wrong in the test.,disappointment,sadness,moderate
1900-01-01 00:53:56.800000,1900-01-01 00:53:59.800000,En in één keer stonden we afscheid te nemen van elkaar.,And all of a sudden we were saying goodbye to each other.,parting,sadness,moderate
1900-01-01 00:53:59.800000,1900-01-01 00:54:03.800000,"Marjolein, je leek onbewogen toen je een rood scherm kreeg.","Marjolein, you seemed unmoved when you got a red screen.",detachment,neutral,mild
1900-01-01 00:54:03.800000,1900-01-01 00:54:06.800000,"Ja, je houdt er altijd rekening mee.","Yes, you always take it into account.",consideration,neutral,mild
1900-01-01 00:54:06.800000,1900-01-01 00:54:09.800000,Maar je hebt een joker niet ingezet.,But you didn't use a joker.,disappointment,sadness,mild
1900-01-01 00:54:09.800000,1900-01-01 00:54:13.800000,Eén joker maakt het nog niet in deze fase van het spel.,One joker is not enough at this stage of the game.,resignation,sadness,mild
1900-01-01 00:54:13.800000,1900-01-01 00:54:16.800000,Ik vraag me af of dat het grote verschil gemaakt heeft.,I wonder if that made the big difference.,curiosity,neutral,mild
1900-01-01 00:54:18.800000,1900-01-01 00:54:20.800000,Weet iemand op wie zij zat?,Does anyone know who she was sitting on?,curiosity,neutral,mild
1900-01-01 00:54:20.800000,1900-01-01 00:54:22.800000,Ze was heel erg stil daarover.,She was very quiet about it.,reticence,neutral,mild
1900-01-01 00:54:22.800000,1900-01-01 00:54:26.800000,"Ik heb niks gezegd. Ook niet tegen jou, Cecile.","I didn't say anything. Not even to you, Cecile.",defensiveness,fear,mild
1900-01-01 00:54:26.800000,1900-01-01 00:54:28.800000,"Wat denk je, Cecile? Ook niet tegen mij.","What do you think, Cecile? Not even to me.",exclusion,sadness,mild
1900-01-01 00:54:28.800000,1900-01-01 00:54:30.800000,"Jammer, Cecile.","Too bad, Cecile.",disappointment,sadness,mild
1900-01-01 00:54:30.800000,1900-01-01 00:54:32.800000,Waar was je op aan het wachten?,What were you waiting for?,curiosity,neutral,mild
1900-01-01 00:54:32.800000,1900-01-01 00:54:34.800000,Op de finale.,At the final.,anticipation,happiness,mild
1900-01-01 00:54:34.800000,1900-01-01 00:54:38.800000,"Dan zou je hem inzetten, vlak voor de finale, om hem zeker te halen.","Then you would use him, right before the final, to make sure you get there.",calculation,neutral,neutral
1900-01-01 00:54:38.800000,1900-01-01 00:54:43.800000,Het lijkt alsof je dan zeker bent van je zaak als je tot dan durft te wachten.,It seems as if you are confident in your case if you dare to wait until then.,confidence,happiness,mild
1900-01-01 00:54:43.800000,1900-01-01 00:54:46.800000,Ik denk dat ik ook wel zeker was van mijn zaak.,I think I was also quite sure of my case.,confidence,happiness,mild
1900-01-01 00:54:46.800000,1900-01-01 00:54:48.800000,Gefeliciteerd.,Congratulations.,appreciation,happiness,mild
1900-01-01 00:54:49.800000,1900-01-01 00:54:52.800000,We zijn er nog. We zijn er nog.,We are still here. We are still here.,reassurance,happiness,mild
1900-01-01 00:54:52.800000,1900-01-01 00:54:55.800000,Ik vond het fantastisch. Het was ontzettend leuk.,I thought it was fantastic. It was incredibly fun.,enthusiasm,happiness,intense
1900-01-01 00:54:55.800000,1900-01-01 00:54:57.800000,"Ja, ik vond het mooi.","Yes, I thought it was beautiful.",appreciation,happiness,mild
1900-01-01 00:54:57.800000,1900-01-01 00:54:59.800000,Dank je wel. Dank je wel.,Thank you. Thank you.,gratitude,happiness,mild
1900-01-01 00:54:59.800000,1900-01-01 00:55:01.800000,En een goede reis.,And a good journey.,well-wishing,happiness,mild
1900-01-01 00:55:11.800000,1900-01-01 00:55:15.800000,Vanmiddag gaan jullie aan de slag als decorbouwer.,This afternoon you will get to work as set builders.,expectation,neutral,neutral
1900-01-01 00:55:16.800000,1900-01-01 00:55:21.800000,Wij moesten ervoor zorgen dat zowel links als rechts identiek zouden worden ingericht.,We had to make sure that both the left and right sides would be arranged identically.,determination,neutral,neutral
1900-01-01 00:55:24.800000,1900-01-01 00:55:27.800000,"Als iedereen naar elkaar heen leutert, dan verstaan we elkaar niet.","If everyone babbles over each other, then we don't understand each other.",frustration,anger,mild
1900-01-01 00:55:27.800000,1900-01-01 00:55:30.800000,C-U-C-U.,C-U-C-U.,playfulness,happiness,mild
1900-01-01 00:55:30.800000,1900-01-01 00:55:32.800000,C-C-U-U.,C-C-U-U.,neutrality,neutral,neutral
1900-01-01 00:55:32.800000,1900-01-01 00:55:34.800000,"Nee, C-U-C.","No, C-U-C.",correction,neutral,neutral
1900-01-01 00:55:34.800000,1900-01-01 00:55:35.800000,C-U-U-C.,C-U-U-C.,neutrality,neutral,neutral
1900-01-01 00:55:35.800000,1900-01-01 00:55:38.800000,Ton de Hop geeft mij die telefoon. Ik ga het zelf opdoen.,Ton de Hop gives me that phone. I will do it myself.,determination,anger,moderate
1900-01-01 00:55:38.800000,1900-01-01 00:55:41.800000,In de achterkant uitgelegd. Wat zie je dan?,Explained in the back. What do you see then?,curiosity,neutral,mild
1900-01-01 00:55:41.800000,1900-01-01 00:55:43.800000,Dan zie je wat je moet zien.,Then you see what you need to see.,acceptance,neutral,neutral
1900-01-01 00:55:43.800000,1900-01-01 00:55:45.800000,Zoek toch naar jezelf. Die begint hier.,Search for yourself. It starts here.,encouragement,happiness,mild
1900-01-01 00:55:45.800000,1900-01-01 00:55:47.800000,Ik had er wel zin in.,I was looking forward to it.,anticipation,happiness,mild
1900-01-01 00:55:47.800000,1900-01-01 00:55:51.800000,We konden heel nonchalant als drie mooie mannen rondrijden door de stad.,We could drive around the city very nonchalantly as three handsome men.,confidence,happiness,mild
1900-01-01 00:55:51.800000,1900-01-01 00:55:53.800000,In een hele vette auto.,In a really cool car.,admiration,happiness,mild
1900-01-01 00:55:53.800000,1900-01-01 00:55:55.800000,Hier ben ik! Ja! Stoppen!,Here I am! Yes! Stop!,urgency,surprise,intense
1900-01-01 00:55:55.800000,1900-01-01 00:55:58.800000,En ik zie op ware grootte mezelf staan.,And I see myself standing in full size.,wonder,surprise,mild
1900-01-01 00:55:58.800000,1900-01-01 00:56:00.800000,"Hé, moppie!","Hey, sweetheart!",affection,happiness,mild
1900-01-01 00:56:00.800000,1900-01-01 00:56:02.800000,De auto is stuk!,The car is broken!,frustration,anger,moderate
